id,key,citation
steward1974b,"Steward, 1974b","Steward, J. H. 1974b. Native Components of the White River Ute Indians. Supplement to Aboriginal and Historic Groups of the Ute Indians of Utah: An Analysis. In Ute Indians I, pp. 105-159 American Indian Ethnohistory: California and Basin Plateau Indians. Garland, New York."
stewart1941,"Stewart, 1941","Stewart, 0. C. 1941. Culture Element Distributions. XIV. Northern Paiute. Anthropological Records, Vol. 4, No. 3. University of California Press, Berkeley."
steyn1984,"Steyn, 1984","Steyn, H. P. 1984. Southern Kalahari San Subsistence Ecology: A Reconstruction. South African Archaeological Bulletin 39:117-124."
stiles1906,"Stiles, 1906","Stiles, H. 1906. Joutel's Journal of La Salle's Last Voyage, 1684-1687. J. McDonough, Albany, New York."
stoffleandevans1978,"Stoffle and Evans, 1978","Stoffle, R. W., and M. J. Evans 1978. Resource Competition and Population Change: A Kaibab Paiute Ethnohistorical Case. Ethnohistory 23:173-197."
strong1929a,"Strong, 1929a","Strong, W. D. 1929. Aboriginal Society in Southern California. University of California Publications in American Archaeology and Ethnology, Vol. 26. University of California Press, Berkeley."
sturt1849a,"Sturt, 1849a","Sturt, C. 1849a. Narrative of an Expedition into Australia, Vol. 1. T. and W. Boone, London."
sullivan1920,"Sullivan, 1920","Sullivan, L. R. 1920. Anthropometry of the Siouan Tribes. Anthropological Papers, Vol. 23, Pt. 3. American Museum of Natural History, New York."
sullivan1942,"Sullivan, 1942","Sullivan, R. J. 1942. The Ten'a Food Quest. Catholic University Anthropological Series No. IM. Catholic University of America Press, Washington, D.C."
suttles1990,"Suttles, 1990","Suttles, W. 1990. Central Coast Salish. In Northwest Coast, edited by W. Suttles, pp. 453-475. Handbook of North American Indians, Vol. 7. Smithsonian Institution, Washington, D.C."
swan1870,"Swan, 1870","Swan, J.G. 1870. The Indians of Cape Flattery at the Entrance to the Strait of Fuca, Washington Territtory. Smithsonian Contributions to Knowledge No. 220. Smithsonian Institution, Washington, D.C."
swanton1952,"Swanton, 1952","Swanton, J. R. 1952. The Indian Tribes of North America. Bureau of American Ethnology Bulletin No. 145. Smithsonian Institution, Washington, D.C."
szathmary1984,"Szathmary, 1984","Szathmary, E. J. E. 1984. Human Biology of the Arctic. In Arctic, edited by D. Damas, pp. 64-71. Handbook of North American Indians, Vol. 5. Smithsonian Institution, Washington, D.C."
tanner1944,"Tanner, 1944","Tanner, V. 1944. The Indians of Newfoundland Labrador. Acta Geographica, Vol. 8, Pt. 1. Societas Geographica Fenniae, Helsinki."
tanno1976,"Tanno, 1976","Tanno, T. 1976. The Mbuti Net-Hunters in the 1furi Forest, Eastern Zaire: Their Hunting Activities and Band Composition. Kyoto University African Studies, Vol. 10. Kyoto University, Kyoto."
taylor1974,"Taylor, 1974","Taylor, J. G. 1974. Labrador Eskimo Settlements of the Early Contact Period. National Museum of Man Publications in Ethnology No. 9. National Museums of Canada, Ottawa."
taylor1974a,"Taylor, 1974a","Taylor, H. C. 1974a. Anthropological Investigation of the Tillamook Indians. In Oregon Indians I, edited by H. C. Taylor. Garland, New York."
taylor1974b,"Taylor, 1974b","Taylor, H. C. 1974b. Anthropological Investigation of the Medicine Creek Tribes, Relative to Tribal Identity and Aboriginal Possession of Lands. In Coast Salish and Western Washington Indians II, edited by H. C. Taylor, pp. 401-473. Garland, New York."
teit1900,"Teit, 1900","Teit, J. A. 1900. The Thompson Indians of British Columbia. In Memoirs of the American Museum of Natural History, Vol. 1, Pt. 2, pp. 163-392. Publications of the Jessup North Pacific Expedition. American Museum of Natural History, New York."
teit1905,"Teit, 1905","Teit, J. A. 1905. The Shushwap. In Memoirs of the American Museum of Natural History, Vol. 2, Pt. 7, pp. 447-594. Publications of the Jessup North Pacific Expedition. American Museum of Natural History, New York."
teit1906b,"Teit, 1906b","Teit, J. A. 1906. The Lillooet Indians. In Memoirs of the American Museum of Natural History, Vol. 4, Pt. 5, pp. 193-300. Publications of the Jessup North Pacific Expedition. American Museum of Natural History, New York."
teit1928,"Teit, 1928","Teit, J. A. 1928. The Middle Columbia Salish. University of Washington Publications in Anthropology 2(4):83-128."
teit1930,"Teit, 1930","Teit, J. A. 1930. The Salishan Tribes of the Western Plateaus. In FortyFifth Annual Report of the Bureau of American Ethnology to the Secretary of the Smithsonian Institution, 1927-1928, pp. 23-395. Smithsonian Institution, Washington, D.C."
temple1903,"Temple, 1903","Temple, R. C. 1903. The Andaman and Nicobar Islands: Report on the Census. Census of India, 1901, Vol. 3. Office of the Superintendent of Government Printing, Calcutta."
terashima1980,"Terashima, 1980","Terashima, , H. 1980. Hunting Life of the Bambote: An Anthropological Study of Hunter-Gatherers in a Wooded Savanna. In Africa, kol. 2, pp. 223-268. Senri Ethnological Studies NO. 6. National Museum of Ethnology, Osaka."
thalbitzer1914,"Thalbitzer, 1914","Thalbitzer, W. 1914. Ethnographical Collections from East Greenland. Meddelelser om Gronland 39:321-455."
thomas1983,"Thomas, 1983","Thomas, D. H. 1983. The Archaeology of Monitor Valley. 1. Epistemology. Anthropological Papers, Vol. 58, Pt. 1. American Museum of Natural History, New York."
thomson1933,"Thomson, 1933","Thomson, D. F 1933. The Hero Cult, Initiation and Totemism on Cape York. Journal of the Royal Anthropological Institute of Great Britain and Ireland 63:453-537."
thomson1934,"Thomson, 1934","Thomson, D. F 1934. The Dugong Hunters of Cape York. Journal of the Royal Anthropological Institute of Great Britain and Ireland 64:237-262."
thomson1939,"Thomson, 1939","Thomson, D. F 1939. The Seasonal Factor in Human Culture. Proceedings of the Prehistoric Society of London 10:209-221."
thomson1949,"Thomson, 1949","Thomson, D. F 1949. Arnhem Land: Explorations among an Unknown People. Geographical Journal 113:1-28."
tindaleperscomm1965,"Tindale pers. comm., 1965",Tindale pers. comm.  1965
tindaleperscomm1966,"Tindale pers. comm., 1966",Tindale pers. comm. 1966
tindaleperscomm196668,"Tindale pers. comm., 1966-68",Tindale pers. comm. 1966-67
tindaleperscomm1967,"Tindale pers. comm., 1967",Tindale pers. comm. 1967
tindale1962a,"Tindale, 1962a","Tindale, N. B. 1962a. Geographical Knowledge of the Kaiadilt People of Bentinck Island, Queensland. Records of the South Australian Museum 14(2):259-296."
tindale1962b,"Tindale, 1962b","Tindale, N. B. 1962b. Some Population Chart:oes among the Kaiadilt People of Bentinck Island, Queensland. Records of the South Australian Museum 14(2):297-336."
tindale1972,"Tindale, 1972","Tindale, N. B. 1972. The Pitjandjara. In Hunters and Gatherers Today: A Socioeconomic Study of Eleven Such Cultures in the Twentieth Century, edited by M. G. Bicchieri, pp. 217-268. Holt, Rinehart and Winston, New York."
tobias1962,"Tobias, 1962","Tobias, P. V. 1962. On the Increasing Stature of the Bushmen. Anthropos 57:801-810."
toerien1958,"Toerien, 1958","Toerien, M. J. 1958. The Physical Characters of the Lake Chrissie Bushman. South African Journal of Medical Science 23:121-124."
tonkinson1978,"Tonkinson, 1978","Tonkinson, R. 1978. The Mardudjara Aborigines: Living the Dream in Australia's Desert. Holt, Rinehart and Winston, New York."
townsend1963,"Townsend, 1963","Townsend, J. B. 1963. Ethnographic Notes on the Pedro Bay Tanaina. Anthropologica (n.s.) 1:209-223."
townsend1981,"Townsend, 1981","Townsend, J. B. 1981. Tanaina. In Subarctic, edited by J. Helm, pp. 623-640. Handbook of North American Indians, Vol. 6. Smithsonian Institution, Washington, D.C."
trier1981,"Trier, 1981","Trier, R. 1981. The Khon Pa of Northern Thailand: An Enigma. Current Anthropology 22 (3):291-293."
turnbull1965a,"Turnbull, 1965a","Turnbull, C. M. 1965. Wayward Servants: The Two Worlds of the African Pygmies. Natural History Press, Garden City, N.Y."
turner1894,"Turner, 1894","Turner, L. M. 1894. Ethnology of the Ungava District, Hudson Bay Territory. In Eleventh Annual Report of the Bureau of American Eshnology, edited by J. W. Powell, pp. 161-350. Smithsonian Institution, Washington, D.C."
turneyhigh1937,"Turney-High, 1937","Turney-High, H. H. 1937. The Flathead Indians of Montana. Memoirs of the American Anthropological Association No. 48. American Anthropological Association, Menasha, Wisc."
turneyhigh1941,"Turney-High, 1941","Turney-High, H. H. 1941. Ethnography of the Kutenai. Memoirs of the American Anthropological Association No. 56. American Anthropological Association, Menasha, Wisc."
tyrrell1897,"Tyrrell, 1897","Tyrrell, J. B. 1897. Report on the Doobaunt, Kazan, and Ferguson Rivers on the North-west Coast of Hudson Bay, and on Two Overland Routes from Hudson Bay to Lake Winnipeg. Annual Report, Geological Survey of Canada, Report F (n.s.) 9:1-218."
urquhart1951,"Urquhart, 1951","Urquhart, I. 1951. Some Notes on Jungle Punans in Kapit District. Sarawak Museum Journal (n.s. 3) 5:495-523."
vallee1967,"Vallee, 1967","Vallee, F. G. 1967. Kabloona and Eskimo in the Central Kawatin. Canadian Research Center for Anthropology and Northern Coordination and Research Center, Ottawa."
valloisandmarquer1976,"Vallois and Marquer, 1976","Vallois, H. V., and P. Marquer 1976. Les Pygmies Baka du Cameroun: Anthropologie et Ethnographie avec une Annexe Demographique. Memoires du Museum National d'Histoire Naturelle, Serie A: Zoologie, Tome C. Editions du Museum, Paris."
vandeveldeetal1992,"Van de Velde et al., 1992","Van de Velde, F., T. S. Constandse-Westermann, C. H. W. Remie, and R. R. Newell. 1992. One hundred and fifteen years of demography of the Arviligjuarmiut, Central Canadian Arctic. Manuscript on file, Department of Anthropology, Southern Methodist University, Dallas, Texas."
vandersteenhoven1959,"Van der Steenhoven, 1959","Van der Steenhoven, G. 1959. Legal Concepts among the Netsilik Eskimos of Pelly Bay. Northern Coordination and Research Center, Report 2. Department of Northern Affairs and National Resources, Ottawa."
vanoverbergh1925,"Vanoverbergh, 1925","Vanoverbergh, M. 1925. Negritos of Northern Luzon. Anthropos 20:148-199, 399-443."
vanstone1960,"Van Stone, 1960","Van Stone, J. W. 1960. Notes on the Economy and Population Shifts of the Eskimos of Southampton Island. Anthropological Papers of the University of Alaska 8(2):81-88."
velder1963,"Velder, 1963","Velder, C. 1963. A Description of the IVIlabri Camp. Journal of the Siam Society 51(2):185-188."
vierich1981,"Vierich, 1981","Vierich, H. I. D. 1981. The Kua of the Southeastern Kalahari: A Study in the Socio-Ecology of Dependency. Ph.D. dissertation, Department of Anthropology, University of Toronto, Toronto."
voegelin1938,"Voegelin, 1938","Voegelin, E. W. 1938. Tabatulabal Ethnography. Anthropological Records, Vol. 2, No. 1. University of California Press, Berkeley."
volz1909,"Volz, 1909","Volz, W. 1909. Beitrage zur Anthropologie and Ethnographie von Indonesien. III. Zur Kenntnis der Kubus in Siidsumatra. Archiv ftir Anthropologie 8:89-109."
wallaceandhoebel1952,"Wallace and Hoebel, 1952","Wallace, E., and E. A. Hoebel 1952. The Comanches, Lords of the South Plains. University of Oklahoma Press, Norman."
wallace1978a,"Wallace, 1978a","Wallace, W. J. 1978a. Hupa, Chilula, and Whilkut. In California, edited by R. E Heizer, pp. 164-179. Handbook of North American Indians, Vol. 8. Smithsonian Institution, Washington, D.C."
wallace1978b,"Wallace, 1978b","Wallace, W. J. 1978b. Southern Valley Yokuts. In California, edited by R. F. Heizer, pp. 448-470. Handbook of North American Indians, VoL 8. Smithsonian Institution, Washington, D.C."
wallisandwallis1955,"Wallis and Wallis, 1955","Wallis, W. D., and R. S. Wallis 1955. The Micmac Indians of Eastern Canada. University of Minnesota Press, Minneapolis."
warner1958,"Warner, 1958","Warner, W. L. 1958. A Black Civilization: A Social Study of an Australian Tribe. Harper and Row, New York."
warren1964,"Warren, 1964","Warren, C. P. 1964. The Batak of Palawan. Research Series No. 3. Department of Anthropology, University of Chicago, Chicago."
wastl1957,"Wastl, 1957","Wastl, J. 1957. Beitrag zur Anthropologic der Negrito von OstLuzon. AnAhropos 52:769-812."
watanabe1964,"Watanabe, 1964","Watanabe, H. 1964. The Ainu: A Study of Ecology and the System-of Social Solidarity between Man and Nature in Relation to Group Structure. University of Tokyo Press, Tokyo."
watanabe1972,"Watanabe, 1972","Watanabe, H. 1972. The Ainu Ecosystem, Environment and Group Structure. Monographs of the American Ethnological Society No. 54. University of Washington Press, Seattle."
waterman1918,"Waterman, 1918","Waterman, T. T. 1918. The Yana Indians. University of California Publications in American Archaeology and Ethnology, Vol. 13. University of California Press, Berkeley."
wayland1931,"Wayland, 1931","Wayland, E. J. 1931. Preliminary Studies of the Tribes of Karamoja: The Labwor, the Wanderobo, the Dodotho, and Jie. Journal of the Royal Anthropological Institute of Great Britain and Ireland 61:187-230."
weissnerandhitchcockperscomm1991,"Weissner and Hitchcock pers. comm., 1991",Weissner and Hitchcock pers. comm. 1991
werner1906,"Werner, 1906","Werner, H. 1906. Anthropologische, ethnologische and ethnographische Beobachtungen fiber die Heikum-und Kung Buschleute. Zeitschrift fur Ethnologic 38:241-268."
white1915,"White, 1915","White, S. A. 1915. The Aborigines of the Everard Range. Transactions of the Royal Society of South Australia 39:725-732."
whiting1950,"Whiting, 1950","Whiting, B. B. 1950. Paiute Sorcery. Viking Fund Publications in Anthropology No. 15. Viking Fund, New York."
whiting1964,"Whiting, 1964","Whiting, J. W. M. 1964. Effects of Climate on Certain Cultural Practices. In Explorations in Cultural Anthropology, edited by W. H. Goodenough, pp. 511-544. McGraw-Hill, New York."
widmer1983,"Widmer, 1983","Widmer, R. J. 1983. The Evolution of the Calusa, a Non-Agricultural Chiefdom on the Southwest Florida Coast. Ph.D. dissertation, Department of Anthropology, Pennsylvania State University, College Station. University Microfilms, Ann Arbor, Mich."
wilbert1957,"Wilbert, 1957","Wilbert, J. 1957. Notes on Guahibo Kinship and Social Organization. Southwestern Journal of Anthropology 13:88-98."
williams1974,"Williams, 1974","Williams, B. J. 1974. A Model of Band Society. Memoirs of the Society for American Archaeolwy No. 29. Society for American Archaeology, Wa7shington, D.C."
williams1985,"Williams, 1985","Williams, E. 1985. Estimation of Prehistoric Populations of Archaeological Sites in Southwestern Victoria: Some Problems. Archaeology in Oceania 20:73-89."
willmott1960,"Willmott, 1960","Willmott, W. E. 1960. The Flexibility of Eskimo Social Organization. Anthropologica 2:48-59."
wills1980,"Wills, 1980","Wills, W. H. 1980. Ethnographic Observation and Archaeological Interpretation: The Wikmunkan of Cape York Peninsula, Australia. In The Archaeological Correlates of HunterGatherer Societies: Studies from the Ethnographic Record, edited by F. E. Smiley, C. M. Singpoli, H. E. Jackson, W. H. Wills, and S. A. Gregg, pp. 78-99. Michigan Discussions in Anthropology, Vol. 5, Nos. 1-2. Department of Anthropology, University of Michigan, Ann Arbor."
wilsonandtowne1978,"Wilson and Towne, 1978","Wilson, N. L., and A. H. Towne 1978. Nisenan. In California, edited by R. F. Heizer, pp. 387-397. Handbook of North American Indians, Vol. 8. Smithsonian Institution Press, Washington, D.C."
wilson1866,"Wilson, 1866","Wilson, Capt. 1866. Report on the Indian Tribes Inhabiting the Country in the Vicinity of the 49th Parallel of North Latitude. Transactions of the Ethnological Society of London (n.s.) 4:275-304. London."
winterbotham1980,"Winterbotham, 1980","Winterbotham, L. P. 1980. The Jinibara Tribe of Southeast Queensland (with Some Reference to Neighboring Tribes). Manuscript on file, Department of Anthropology, Southern Methodist University, Dallas, Texas."
wissler1911,"Wissler, 1911","Wissler, C. 1911. The Social Life of the Blackfoot Indians. Anthropological Papers, Vol. 7, Pt. 1. American Museum of Natural History, New York."
woodburn1968b,"Woodburn, 1968b","Woodburn, J. 1968. Stability and Flexibility in Hadza Residential Groupings. In Man the Hunter, edited by R. B. Lee and I. DeVore, pp. 103-110. Aldine, Chicago."
wyndhamandmorrison1958,"Wyndham and Morrison, 1958","Wyndham, C. H., and J. F. Morrison 1958. Adjustment to Cold of Bushmen in the Kalahari Desert. Journal of Applied Physiology 13:219-225."
yellen1977a,"Yellen, 1977a","Yellen, J.E. 1977a. Archaeological Approaches to the Present: Models for Reconstructing the Past. Academic Press, New York."
yengoyan1970,"Yengoyan, 1970","Yengoyan, A. A. 1970. Demographic Factors in Pitjandjara Social Organization. In Australian Aboriginal Anthropology: Modern Studies in the Social Anthropology of the Australian Aborigines, edited by R. M. Berndt, pp. 70-91. University 0/Western Australia Press, Perth."
york1875,"York, 1875","York, E. 1875. On the Arctic Highlanders. In Arctic Geography and Ethnology: A Selection of Papers on Arctic Geography and Ethnology, pp. 175-189. John Murray, London."
zenk1990,"Zenk, 1990","Zenk, H.B. 1990. Siuslawans and Coosans. In Northwest Coast, edited by W. Suttles, pp. 572-579. Handbook of North American Indians, Vol. 7. Smithsonian Institution, Washington, D.C."
zigmond1986,"Zigmond, 1986","Zigmond, M. 1986. Kawaiisu. In Great Basin, edited by W. L. d'Azevedo, pp. 398-411. Handbook of North American Indians, Vol. 11. Smithsofgan Institution, Washington, D.C."
