var_id,code,description,name
WNAI175,3,Made of unwoven plant materials,Unwoven plant material
WNAI175,4,Made of both woven and unwoven plant materials,2 and 3
WNAI176,NA,Missing data,Missing data
WNAI176,1,Neither Plains type nor Pueblo type of shirts and dresses,Absent
WNAI176,2,Pueblo type of women's dress of woven cotton,Pueblo woman dress
WNAI176,3,Plains type of men's buckskin shirt with flaps to elbow,Plains man shirt
WNAI176,4,Plains type of women's buckskin dress with flaps to elbow,Plains woman dress
WNAI176,5,Plains type of apparel worn by both men and women,3 and 4
WNAI176,6,Both Pueblo type of women's apparel and Plains type of men's apparel worn,2 and 3
WNAI177,NA,Missing data,Missing data
WNAI177,1,No breechclout of hide or plant material,Absent
WNAI177,2,Of hide,Hide
WNAI177,3,Of plant material,Plant material
WNAI177,4,Both hide and plant material,2 and 3
WNAI178,NA,Missing data,Missing data
WNAI178,1,No skirt or kilt of animal materials,Absent
WNAI178,2,Of hide or fur,Hide or fur
WNAI178,3,Of woven wool or hair,Woven wool or hair
WNAI178,4,Both hide or fur and woven wool or hair,2 and 3
WNAI179,NA,Missing data,Missing data
WNAI179,1,No skirt or kilt of plant materials,Absent
WNAI179,2,Of spun and woven materials,Spun and woven material
WNAI179,3,Of unspun and unwoven materials,Unspun-unwoven plant materials
WNAI179,4,"Both spun and woven, and unspun and unwoven materials",2 and 3
WNAI180,NA,Missing data,Missing data
WNAI180,1,No apron,Absent
WNAI180,2,Made of hide or fur,Hide or fur
WNAI180,3,Made of plant materials,Plant materials
WNAI180,4,Made of woven wool,Woven wool
WNAI180,5,Both hide or fur and plant materials used,2 and 3
WNAI180,6,Both hide or fur and woven wool used,2 and 4
WNAI180,7,"Hide or fur, plant materials, and woven wool all used","2, 3 and 4"
WNAI181,NA,Missing data,Missing data
WNAI181,1,No apron,Absent
WNAI181,2,Front apron,Front apron
WNAI181,3,Back apron,Back apron
WNAI181,4,Both front and back apron,2 and 3
WNAI182,NA,Missing data,Missing data
WNAI182,1,Neither hard- nor soft-soled moccasins,Absent
WNAI182,2,Hard- (separate-) soled,Hard-separate sole
WNAI182,3,Soft- (continuous-) soled,Soft-continuous sole
WNAI182,4,Both hard- and soft-soled,2 and 3
WNAI183,NA,Missing data,Missing data
WNAI183,1,Neither hide nor plant material used in sandals,Absent
WNAI183,2,Hide used as material for sandals,Hide
WNAI183,3,Plant material used for sandals,Plant material
WNAI183,4,Both hide and plant material used for sandals,2 and 3
WNAI184,NA,Missing data,Missing data
WNAI184,1,Absent,Absent
WNAI184,2,Hide or fur mittens,Hide or fur
WNAI184,3,Fur muff,Fur muff
WNAI184,4,Both 2 and 3,2 and 3
WNAI185,NA,Missing data,Missing data
WNAI185,1,Both twining and coiling absent,Both absent
WNAI185,2,"Twining done exclusively, or definitely was more frequent",Twining near exclusive
WNAI185,3,"Coiling done exclusively, or definitely was more frequent",Coil near exclusive
WNAI185,4,Both twining and coil,1 and 2
WNAI186,NA,Missing data,Missing data
WNAI186,1,No weaving device,No devices
WNAI186,2,"One-bar or one-cord device, suspended warp","One-bar, one-cord"
WNAI186,3,Two-bar frame without heddles,"Two-bar, no heddle"
WNAI186,4,Two-bar frame with heddles,Two-bar wheddle
WNAI186,5,Both one-bar and two-bar devices without heddles,2 and 3
WNAI186,6,Both one-bar and two-bar devices with heddles,3 and 4
WNAI187,NA,Missing data,Missing data
WNAI187,1,No agriculture is practiced,Absent
WNAI187,2,Incipient horticulture of food crops practiced only,Inc hort food crops
WNAI187,3,Incipient horticulture of nonfood crops only,Incip hort nonfood
WNAI187,4,Incipient horticulture of both food and nonfood crops,2 and 3
WNAI187,5,Agriculture confined to nonfood crops,Agric nonfood crops
WNAI187,6,"Agriculture is practiced, but does not produce the dominant foodstuffs in the average diet (Less than half the total foodstuffs)","Agric food,-50% diet"
WNAI187,7,"Agriculture is practiced, and produces the dominant foodstuffs in the average diet (More than half the total foodstuffs)","Agric food,+50% diet"
WNAI188,NA,Missing data,Missing data
WNAI188,1,Neither cotton or tobacco grown,No cotton or tobacco
WNAI188,2,Cotton grown,Cotton
WNAI188,3,Tobacco grown,Tobacco
WNAI188,4,Cotton and tobacco grown,Cotton and tobacco
WNAI189,NA,Missing data,Missing data
WNAI189,1,No edible products grown,Absent
WNAI189,2,Maize only,Maize only
WNAI189,3,Maize and squash,Maize and squash
WNAI189,4,"Maize, beans, squashes","Maize, beans, squash"
WNAI189,5,"Maize, beans, squashes, and any of the following: pigweed or sunflower or panicgrass or barnyard grass or maguey",4 and one other dom
WNAI189,6,"Maize, beans, squashes, and all of the following: pigweed, sunflower and panicgrass and barnyard grass and/or maguey",4+ four other domest
WNAI190,NA,Missing data,Missing data
WNAI190,1,No beverage crops grown,Absent
WNAI190,2,Maguey or sotol,Maguey or sotol
WNAI190,3,"Maguey, sotol, and cacti",2+ cacti
WNAI190,4,Mesquite or screwbean,Mesquite or screwbean
WNAI190,5,Mesquite or screwbean and maize,4+ maize
WNAI190,6,Mesquite or screwbean and cacti,4+ cacti
WNAI190,7,"Mesquite or screwbean and cacti, and either maguey or sotol",6+ 2
WNAI190,8,"Mesquite or screwbean, and maize, and cacti, and either maguey or sotol","2, 5 and cacti"
WNAI191,NA,Missing data,Missing data
WNAI191,1,No extralocal trade for agricultural food stuffs,Absent
WNAI191,2,"Maize, beans, squash are predominant foods traded for (bartered, received as gifts, etc.) extralocally","Maize, beans, squash"
WNAI191,3,"Pigweed and/or sunflower, and/or maguey, and/or grasses are predominant foods traded for extralocally",Pigw/sunf/magy/grass
WNAI191,4,"Maize, beans, squash, and one or more of the items in category 3 are traded for extralocally in about equal amounts",2+ one of 3
WNAI192,NA,Missing data,Missing data
WNAI192,1,No extralocal trade for agricultural beverage crops,Absent
WNAI192,2,"Maguey, sotol, or cacti are predominant beverage crops traded for (bartered, received as gifts, etc.) extralocally","Maguey,sotol or cacti"
WNAI192,3,Mesquite or screwbean are predominant beverage crops traded for extralocally,Mesquite or screwbean
WNAI192,4,"Maguey, sotol, cacti mesquite, or screwbean are traded for extralocally in about equal amounts",2 and 3
WNAI193,NA,Missing data,Missing data
WNAI193,1,0,0 percent
WNAI193,2,1-10%,1-10 percent
WNAI193,3,11-25%,11-25 percent
WNAI193,4,26-50%,26-50 percent
WNAI193,5,51-100%,51-100 percent
WNAI194,NA,Missing data,Missing data
WNAI194,1,0,0 percent
WNAI194,2,1-10%,1-10 percent
WNAI194,3,11-25%,11-25 percent
WNAI194,4,26-50%,26-50 percent
WNAI194,5,51-100%,51-100 percent
WNAI195,NA,Missing data,Missing data
WNAI195,1,No extralocal trade for nonfood agricultural products,Absent
WNAI195,2,"Cultivated tobacco traded for (bartered, received as gifts, etc.) extralocally",Cultivated tobacco
WNAI195,3,Cotton traded for extralocally,Cotton
WNAI195,4,Tobacco and cotton traded for extralocally,2 and 3
WNAI196,NA,Missing data,Missing data
WNAI196,1,No pre-Contact domesticates,Absent
WNAI196,2,"Pre-Contact use of domesticated dogs (for eating, ceremonial eating, transportation, watchdogs, sources of wool, or for hunting)",Domesticated dog
WNAI196,3,Pre-Contact use of domesticated fowl or other small animals (for eating or ceremonialism),Dom foul or small an
WNAI196,4,Pre-Contact use of domesticated dogs and one or more other small animals,2 and 3
WNAI197,NA,Missing data,Missing data
WNAI197,1,Absent or minimal (less than 5% of diet),Absent or minimal
WNAI197,2,"Tertiary, 5-25% of diet","Tertiary, 5-25% Diet"
WNAI197,3,"Secondary, 25-50% of diet","Secondary, 25-50% Diet"
WNAI197,4,"Dominant, over 50% of diet","Dominant, +50% Diet"
WNAI198,NA,Missing data,Missing data
WNAI198,1,Absent,Absent
WNAI198,2,"Fish (salmon, halibut, etc.)",Fish
WNAI198,3,Shellfish and other small aquatic fauna,2+ marine invertebra
WNAI198,4,"Large aquatic animals (seals, whales, etc.)",Sea mammals
WNAI198,5,"Equal catches of fish and collections of shellfish, neither amount predominating",2 and 3
WNAI198,6,"Equal catches of fish and large aquatic animals, neither amount predominating",2 and 4
WNAI198,7,"Equal collections of shellfish and catches of large aquatic mammals, neither amount predominating",3 and 4
WNAI198,8,"Equal catches and collections of fish, shellfish, and large aquatic mammals, the amounts of no single type predominating","2, 3 and 4"
WNAI199,NA,Missing data,Missing data
WNAI199,1,0,0 percent
WNAI199,2,1-10%,1-10 percent
WNAI199,3,11-25%,11-25 percent
WNAI199,4,26-50%,26-50 percent
WNAI199,5,51-100%,51-100 percent
WNAI200,NA,Missing data,Missing data
WNAI200,1,"No extralocal trade for fish, shellfish, or large aquatic animals",Absent
WNAI200,2,"Fish or fish by-products traded for (by bartering, gift exchange, etc.) extralocally",Fish & by-products
WNAI200,3,Large aquatic animals traded for extralocally,Sea mammal & by-prod
WNAI200,4,Shellfish and small aquatic animals traded for extralocally,Marine invertebrates
WNAI200,5,Fish and large aquatic animals traded for extralocally,2 and 3
WNAI200,6,Fish and shellfish traded for extralocally,2 and 4
WNAI200,7,Large aquatic animals and shellfish traded for extralocally,3 and 4
WNAI200,8,"Fish, shellfish, and large aquatic animals traded for extralocally","2, 3 and 4"
WNAI201,NA,Missing data,Missing data
WNAI201,1,0,0 percent
WNAI201,2,1-10%,1-10 percent
WNAI201,3,11-25%,11-25 percent
WNAI201,4,26-50%,26-50 percent
WNAI201,5,51-100%,51-100 percent
WNAI202,NA,Missing data,Missing data
WNAI202,1,Absent or minimal (less than 5% of diet),Absent or minimal
WNAI202,2,"Tertiary, 5-25% of diet","Tertiary, 5-25% Diet"
WNAI202,3,"Secondary, 25-50% of diet","Secondary, 25-50% Diet"
WNAI202,4,"Dominant, over 50% of diet","Dominant, +50% Diet"
WNAI203,NA,Missing data,Missing data
WNAI203,1,No hunting present,Absent
WNAI203,2,"Fowls or other birds (sage chickens, ducks, geese, swans etc.)",Birds
WNAI203,3,"Small land mammals which are not herd animals (rabbits, hares, rats, gophers, beavers, etc.)",Small land mammals
WNAI203,4,"Large sized (e.g., moose, elk) or medium-sized land mammals (e.g., deer, big-horn sheep, mountain goats, antelopes) that live in medium or small herds",Sol lrg/hrd med l mm
WNAI203,5,"Large land mammals that live in large herds (e.g., bison or caribou)",Hrd lrg land mammals
WNAI203,6,"Equally types 2 and 3, no single type dominant",2 and 3
WNAI203,7,"Equally types 2 and 4, no single type dominant",2 and 4
WNAI203,8,"Equally types 2 and 5, no single type dominant",2 and 5
WNAI203,9,"Equally types 3 and 4, no single type dominant",3 and 4
WNAI203,10,"Equally types 3 and 5, no single type dominant",3 and 5
WNAI203,11,"Equally types 4 and 5, no single type dominant",4 and 5
WNAI203,12,"Equally types 2, 3, and 4, no single type dominant","2, 3 and 4"
WNAI203,13,"Equally types 2, 4, and 5, no single type dominant","2, 4 and 5"
WNAI203,14,"Equally types 2, 3, and 5, no single type dominant","2, 3 and 5"
WNAI203,15,"Equally types 3, 4, and 5, no single type dominant","3, 4 and 5"
WNAI203,16,"Equally types 2, 3, 4, and 5, no single type dominant","2, 3, 4 and 5"
WNAI204,NA,Missing data,Missing data
WNAI204,1,0,0 percent
WNAI204,2,1-10%,1-10 percent
WNAI204,3,11-25%,11-25 percent
WNAI204,4,26-50%,26-50 percent
WNAI204,5,51-100%,51-100 percent
WNAI205,NA,Missing data,Missing data
WNAI205,1,No extralocal trade for animals procured by hunting,Absent
WNAI205,2,Fowl and other birds traded for extralocally,Birds
WNAI205,3,"Small mammals (beaver, rats, rabbits, or hares, etc.) traded for extralocally",Small mammals
WNAI205,4,"Medium-sized game (deer, mountain sheep, mountain goats, antelopes) traded for extralocally",Medium-sized mammals
WNAI205,5,"Large game (elk, caribou, bison, moose, or bear) traded for extralocally (trade includes barter, gift exchange, and so forth)",Large land mammals
WNAI205,6,Both 2 & 3,2 and 3
WNAI205,7,Both 2 & 4,2 and 4
WNAI205,8,Both 2 & 5,2 and 5
WNAI205,9,Both 3 & 4,Both 3 and 4
WNAI205,10,Both 3 & 5,Both 3 and 5
WNAI205,11,Both 4 & 5,Both 4 and 5
WNAI205,12,"2, 3, and 4","2, 3, and 4"
WNAI205,13,"2, 3 & 5","2, 3 and 5"
WNAI205,14,"2, 4 & 5","2, 4 and 5"
WNAI205,15,"3, 4, and 5","3, 4, and 5"
WNAI205,16,"2, 3, 4, and 5","2, 3, 4, and 5"
WNAI206,NA,Missing data,Missing data
WNAI206,1,0,0 percent
WNAI206,2,1-10%,1-10 percent
WNAI206,3,11-25%,11-25 percent
WNAI206,4,26-50%,26-50 percent
WNAI206,5,51-100%,51-100 percent
WNAI207,NA,Missing data,Missing data
WNAI207,1,"Gathering not practiced, or it makes no appreciable contribution to the food supply",Absent or minimal
WNAI207,2,"Gathering is practiced, and it contributes a tertiary food source in the average diet (approximately between a twentieth and a quarter of the normal diet)","Tertiary, 5-25% Diet"
WNAI207,3,"Gathering is practiced, and it contributes a secondary food source in the average diet (approximately between a quarter and a half of the normal diet)","Secondary, 25-50% Diet"
WNAI207,4,"Gathering is practiced, and it contributes the dominant foodstuffs in the average diet (more than half of the normal diet)","Dominant, +50% Diet"
WNAI208,NA,Missing data,Missing data
WNAI208,1,No foods of consequence in the diet are collected,Absent
WNAI208,2,"Gathering consists predominantly in the collecting of wild herbs, or roots, or tubers, or all of these","Herbs, roots, tubers"
WNAI208,3,"Gathering consists predominantly in the collecting of wild seeds, or wild berries, or wild fruits (e.g., plums) or all of these","Seeds,berries,fruit"
WNAI208,4,"Gathering consists predominantly in the collecting of wild nuts or leaves, or both","Nuts, leaves"
WNAI208,5,"Gathering consists of 2 and 3, neither being dominant",2 and 3
WNAI208,6,"Gathering consists of 2 and 4, neither being dominant",2 and 4
WNAI208,7,"Gathering consists of 3 and 4, neither being dominant",3 and 4
WNAI208,8,"Gathering consists of 2, 3, and 5, none being clearly dominant","2, 3 and 4"
WNAI209,NA,Missing data,Missing data
WNAI209,1,"No extralocal trade (through barter, gift exchange, etc.) for roots, nuts, etc.",Absent
WNAI209,2,"Wild herbs, roots, or tubers traded for extralocally","Herbs, roots, tubers"
WNAI209,3,"Wild seeds, berries, or fruits traded for extralocally","Seeds,berries,fruit"
WNAI209,4,Wild nuts or leaves traded for extralocally,Nuts or leaves
WNAI209,5,Both 2 and 3,2 and 3
WNAI209,6,Both 2 and 4,2 and 4
WNAI209,7,Both 3 and 4,3 and 4
WNAI209,8,"2, 3, and 4","2, 3 and 4"
WNAI210,NA,Missing data,Missing data
WNAI210,1,0,0 percent
WNAI210,2,1-10%,1-10 percent
WNAI210,3,11-25%,11-25 percent
WNAI210,4,26-50%,26-50 percent
WNAI210,5,51-100%,51-100 percent
WNAI211,NA,Missing data,Missing data
WNAI211,1,0,0 percent
WNAI211,2,1-10%,1-10 percent
WNAI211,3,11-25%,11-25 percent
WNAI211,4,26-50%,26-50 percent
WNAI211,5,51-100%,51-100 percent
WNAI212,NA,Missing data,Missing data
WNAI212,1,No appreciable land-transport of any subsistence goods,Absent or minimal
WNAI212,2,Land-transport of subsistence goods is done exclusively by human carriers,Human carriers
WNAI212,3,"Land-transport of subsistence goods is done exclusively by dogs (with either packs or travois, or with both)",Dogs-pack or travois
WNAI212,4,Land-transport of subsistence goods is done by humans and dogs,2 and 3
WNAI213,NA,Missing data,Missing data
WNAI213,1,Watercraft are not used for transport,Absent
WNAI213,2,Small watercraft are used to carry light loads (about 200 lb) for short distances over placid water (20 feet to 1/2 mile),"Smll crft,<200#,placid"
WNAI213,3,"Watercraft are used to carry medium loads (about 300-600 lb) for medium distances (from 20 feet to several miles, across lakes, rivers, or even for short distances at sea) over turbulent water","<600# load,turbulent"
WNAI213,4,"Watercraft are used to carry large loads (about 600-3,000 lb) for long distances (up to hundreds of miles, over turbulent waters (especially on large rivers and on the Pacific Ocean)","<3000#,med distance"
WNAI213,5,Watercraft are used to carry large loads medium distances,"<3000#,long distance"
WNAI214,NA,Missing data,Missing data
WNAI214,1,"The food sources utilized by the society are notably constant from year to year, season to season, and day to day, so that an adequate supply for daily needs is regularly available by the expenditure of a reasonable amount of effort",Vary year-year
WNAI214,2,"The food sources are constant from year to year and season to season, but there is substantial diurnal variation in the available supply, owing to chance factors such as the success or failure of hunters on particular days",Constant yr-vary seas
WNAI214,3,"The food sources though relatively constant from year to year, vary markedly from season to season depending upon such climatic and ecological factors as sharp contrasts between hot and cold or wet and dry seasons and great differences in the seasonal availability of plant or animal food, or both kinds of foods",Constant seas-year
WNAI214,4,"The food sources, whatever their diurnal and seasonal variation, are markedly variable from year to year. Owing to extreme annual differences in rainfall or other recurrent but unpredictable climatic vicissitudes",Constant day-seas-yr
WNAI215,NA,Missing data,Missing data
WNAI215,1,No storage places,Absent
WNAI215,2,"In pits, caves, or rock shelters",Pit-cave-rock sheltr
WNAI215,3,In dwelling or on high platform or house roof,Dwell-hgh pltfrm-roof
WNAI215,4,"In special storage structure, e.g., masonry granary","Spcl strct,eg granary"
WNAI215,5,3 and 4,3 and 4
WNAI215,6,2 and 3,2 and 3
WNAI215,7,"2, 3 and 4","2, 3 and 4"
WNAI215,8,2 and 4,2 and 4
WNAI216,NA,Missing data,Missing data
WNAI216,1,One month,One month
WNAI216,2,Two to six months,Two to six months
WNAI216,3,Seven months to a year,Seven months to year
