id,category,title,definition,type,units,source,changes,notes
SCCS358,"Childhood, Life cycle",Sex of Non-parents in Residence: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS359,"Childhood, Life cycle",Sex of Non-parents in Residence: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS360,"Childhood, Life cycle",Sex of Non-parents in Residence: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS361,"Childhood, Life cycle",Non-parental Involvement in Child Caring: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS362,"Childhood, Life cycle",Non-parental Involvement in Child Caring: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS363,"Childhood, Life cycle",Non-parental Involvement in Child Caring: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS364,"Childhood, Life cycle",Non-parental Involvement in Child Caring: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS365,"Childhood, Life cycle",Principal Category of Non-parental Caretaker: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS366,"Childhood, Life cycle",Principal Category of Non-parental Caretaker: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS367,"Childhood, Life cycle",Principal Category of Non-parental Caretaker: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS368,"Childhood, Life cycle",Principal Category of Non-parental Caretaker: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS369,"Childhood, Life cycle",Sex of Parental Caretakers: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS370,"Childhood, Life cycle",Sex of Parental Caretakers: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS371,"Childhood, Life cycle",Sex of Parental Caretakers: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS372,"Childhood, Life cycle",Sex of Parental Caretakers: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS373,"Childhood, Life cycle",Sex of Principal Non-parental Caretakers: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS374,"Childhood, Life cycle",Sex of Principal Non-parental Caretakers: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS375,"Childhood, Life cycle",Sex of Principal Non-parental Caretakers: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS376,"Childhood, Life cycle",Sex of Principal Non-parental Caretakers: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS377,"Childhood, Life cycle",Non-parental Involvement in Authority: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS378,"Childhood, Life cycle",Non-parental Involvement in Authority: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS379,"Childhood, Life cycle",Non-parental Involvement in Authority: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS380,"Childhood, Life cycle",Non-parental Involvement in Authority: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS381,"Childhood, Life cycle",Principal Non-parental Authority Figures: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS382,"Childhood, Life cycle",Principal Non-parental Authority Figures: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS383,"Childhood, Life cycle",Principal Non-parental Authority Figures: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS384,"Childhood, Life cycle",Principal Non-parental Authority Figures: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS385,"Childhood, Life cycle",Sex of Parental Authority Figures: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS386,"Childhood, Life cycle",Sex of Parental Authority Figures: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS387,"Childhood, Life cycle",Sex of Parental Authority Figures: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS388,"Childhood, Life cycle",Sex of Parental Authority Figures: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS389,"Childhood, Life cycle",Sex of Principal Non-parental Authority Figures: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS390,"Childhood, Life cycle",Sex of Principal Non-parental Authority Figures: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS391,"Childhood, Life cycle",Sex of Principal Non-parental Authority Figures: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS392,"Childhood, Life cycle",Sex of Principal Non-parental Authority Figures: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS393,"Childhood, Life cycle",Non-parental Involvement in Discipline: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS394,"Childhood, Life cycle",Non-parental Involvement in Discipline: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS395,"Childhood, Life cycle",Non-parental Involvement in Discipline: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS396,"Childhood, Life cycle",Non-parental Involvement in Discipline: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS397,"Childhood, Life cycle",Principal Non-parental Disciplinarians: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS398,"Childhood, Life cycle",Principal Non-parental Disciplinarians: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS399,"Childhood, Life cycle",Principal Non-parental Disciplinarians: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS400,"Childhood, Life cycle",Principal Non-parental Disciplinarians: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS401,"Childhood, Life cycle",Sex of Parental Disciplinarians: Early Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS402,"Childhood, Life cycle",Sex of Parental Disciplinarians: Early Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS403,"Childhood, Life cycle",Sex of Parental Disciplinarians: Late Boy,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS404,"Childhood, Life cycle",Sex of Parental Disciplinarians: Late Girl,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS405,"Childhood, Life cycle",Sex of Principal Non-parental Disciplinarians: Early Boys,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS406,"Childhood, Life cycle",Sex of Principal Non-parental Disciplinarians: Early Girls,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS407,"Childhood, Life cycle",Sex of Principal Non-parental Disciplinarians: Late Boys,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS408,"Childhood, Life cycle",Sex of Principal Non-parental Disciplinarians: Late Girls,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS409,"Childhood, Life cycle",Non-parental Involvement in Education: Early Boys,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS410,"Childhood, Life cycle",Non-parental Involvement in Education: Early Girls,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS411,"Childhood, Life cycle",Non-parental Involvement in Education: Late Boys,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS412,"Childhood, Life cycle",Non-parental Involvement in Education: Late Girls,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Ordinal,,barry1977agents,,
SCCS413,"Childhood, Life cycle",Principal Category of Non-parental Educators: Early Boys,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS414,"Childhood, Life cycle",Principal Category of Non-parental Educators: Early Girls,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS415,"Childhood, Life cycle",Principal Category of Non-parental Educators: Late Boys,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
SCCS416,"Childhood, Life cycle",Principal Category of Non-parental Educators: Late Girls,"Barry, H., Josephson, L., Lauer, E., & Marshall, C. (1977). Agents and techniques for child training: Cross-cultural codes 6. Ethnology, 16(2), 191-230.",Categorical,,barry1977agents,,
