Source,soc_ID,Orig.latitude,Orig.longitude,latitude,longitude,AnnualMeanTemperature,AnnualTemperatureVariance,TemperatureConstancy,TemperatureContingency,TemperaturePredictability,MonthlyMeanPrecipitation,MonthlyPrecipitationVariance,PrecipitationConstancy,PrecipitationContingency,PrecipitationPredictability,BirdRichness,MammalRichness,AmphibianRichness,VascularPlantsRichness,EcoRegion,Elevation,Slope,Coastal,NetPrimaryProduction,DurationOfGrowingSeason,MeanGrowingSeasonNPP,Inter-YearVarianceGrowingSeasonNPP
Binford,105,-17.64,145.84,-17.64,145.84,23.7335,8.98514697,0.435717336,0.226207575,0.661924911,145.4586667,28020.98785,0.255802183,0.171215194,0.427017377,278.9816576,68.08216132,42.72004381,2188.01,Queensland tropical rain forests,460.5955505,5.261859566,YES,5.386091767,12,5.386091767,0.113696545
Binford,106,-20.88,118.27,-20.88,118.27,26.68383333,23.52200152,0.358087053,0.252485119,0.610572172,19.76966667,1488.049258,0.249481419,0.260549002,0.510030421,134.3561862,32,6,1183.56,Pilbara shrublands,59.47833252,1.000094051,NO,0.008101151,6,0.190187765,0.036307394
Binford,107,-18.41,145.61,-18.41,145.61,21.47566667,10.89598485,0.420268751,0.231846985,0.652115736,124.607,23383.16677,0.252720148,0.182235573,0.434955721,275.6720311,67.40444367,41.90619586,2188.01,Einasleigh upland savanna,458.8919373,3.826995185,NO,2.846910973,12,2.846910973,0.068651752
Binford,108,-19.16,130,-19.16,130,25.69583333,27.08567121,0.352353419,0.263197368,0.615550787,30.83916667,1968.473089,0.237737469,0.347006691,0.58474416,127.1537763,20.79053212,6.621227322,677.596,Great Sandy-Tanami desert,384.3427734,1,NO,0.212333435,9,0.368614982,0.045136387
Binford,109,-20,130.57,-20,130.57,24.76033333,30.47380909,0.339862963,0.263294501,0.603157465,28.79166667,1522.505306,0.287437737,0.298902296,0.586340033,116,26.62122732,5,589.575,Great Sandy-Tanami desert,417.8505554,NA,NO,0.124318596,8,0.281325714,0.037345038
Binford,110,-17.36,145.56,-17.36,145.56,21.13366667,8.42750303,0.441693651,0.229280009,0.67097366,171.1771667,35034.65169,0.287357906,0.17682645,0.464184356,278.9816576,68.08216132,45.02695333,2367.11,Queensland tropical rain forests,510.5330811,5.261859566,NO,5.386091767,12,5.386091767,0.113696545
Binford,111,-22.79,125.06,-22.79,125.06,24.911,35.55726667,0.328112942,0.279249083,0.607362024,17.38983333,550.6234621,0.276086282,0.380710818,0.6567971,87.38245319,18,3,668.059,Gibson desert,367.4200134,NA,NO,0.005640521,5,0.241974564,0.020828465
Binford,112,-22.93,127.18,-22.93,127.18,24.31216667,36.16273485,0.322988057,0.276434203,0.59942226,18.43533333,500.3739576,0.334697328,0.340791989,0.675489317,84,23,3,605.487,Gibson desert,485.0477905,NA,NO,0.039142944,4,0.366785282,0.008481237
Binford,113,-22.86,129.44,-22.86,129.44,23.603,36.84832727,0.317271043,0.267964477,0.585235519,19.06716667,534.3237773,0.344682439,0.282343812,0.627026251,95.27034082,23.59864126,2,565.261,Great Sandy-Tanami desert,482.0369568,NA,NO,0.071131133,5,0.33237432,0.011267778
Binford,114,-27.28,153.24,-27.28,153.24,19.72583333,13.53736515,0.406594109,0.261001093,0.667595202,99.27116667,7229.561495,0.388252714,0.071026727,0.459279441,192.6329943,56.95543004,27.33907942,2186.78,NA,13.24812698,2.653543838,YES,2.701923086,12,2.701923086,0.072799302
Binford,115,-27.25,152.87,-27.25,152.87,19.72583333,13.53736515,0.406594109,0.261001093,0.667595202,99.27116667,7229.561495,0.388252714,0.071026727,0.459279441,281.1059103,62.49917921,39.93939732,1992.87,Eastern Australian temperate forests,211.7958374,1.855604028,YES,4.024227724,12,4.024227724,0.095429976
Binford,116,-24.41,141.64,-24.41,141.64,23.604,38.50440606,0.307693247,0.273360189,0.581053436,16.88383333,435.2933409,0.302610841,0.153335696,0.455946537,142,23.97174974,8,774.797,Simpson desert,149.9438934,NA,NO,0.090059056,8,0.193310873,0.019693027
Binford,117,-22.27,135.17,-22.27,135.17,22.88316667,35.17565909,0.31300524,0.259315724,0.572320964,19.49733333,711.094103,0.301386923,0.212412242,0.513799165,122.2005074,25,6,745.664,Great Sandy-Tanami desert,425.4797363,1.363611338,NO,0.106904906,6,0.387416718,0.068989109
Binford,118,-25.32,127.27,-25.32,127.27,22.19033333,38.76703939,0.313705084,0.288973633,0.602678717,14.86233333,201.9670303,0.413766813,0.23757341,0.651340223,88,25,4,546.473,Central Ranges xeric scrub,552.0635986,NA,NO,0.119965174,6,0.357132043,0.011714447
Binford,119,-29.59,152.78,-29.59,152.78,17.89333333,17.8944697,0.384392742,0.276757297,0.661150039,95.77166667,4709.432612,0.426170251,0.059513613,0.485683863,275.8325657,63.95178587,33.37510615,1667.19,Eastern Australian temperate forests,229.6877747,1.193975572,NO,4.736674734,12,4.736674734,0.164027397
Binford,120,-26,130,-26,130,18.7435,39.95884394,0.309260091,0.287761147,0.597021239,16.413,96.22446364,0.474842032,0.116625562,0.591467594,100.4194519,23,3,554.341,Central Ranges xeric scrub,658.1791382,1.707181224,NO,0.222175955,9,0.327225925,0.012898063
Binford,121,-28.54,139.09,-28.54,139.09,21.2885,43.19619545,0.302824966,0.297222767,0.600047733,8.414333333,58.71620606,0.386934979,0.108253925,0.495188904,130.3747436,19.81154734,5,589.484,Simpson desert,59.66611099,NA,NO,0.067345549,7,0.224258027,0.009027642
Binford,122,-26.09,135.52,-26.09,135.52,21.99333333,42.48311515,0.297253749,0.286575681,0.58382943,9.5045,103.9986197,0.366978416,0.126865562,0.493843977,120.3483128,24.71902728,5,581.1,Tirari-Sturt stony desert,164.7844391,NA,NO,0.077377347,7,0.252812148,0.013217533
Binford,123,-27,131.95,-27,131.95,18.82333333,38.22827576,0.312295553,0.282501778,0.594797331,13.919,83.75949394,0.45431158,0.120006363,0.574317943,102.1305636,21,2.497147431,556.633,Great Victoria desert,581.4013672,1.002538125,NO,0.191702,9,0.288360591,0.007490578
Binford,124,-23.7,133.76,-23.7,133.76,20.23983333,39.99180758,0.29917411,0.249212157,0.548386267,17.1125,359.6050955,0.318155504,0.138590936,0.456746441,145,30,4,686.539,Central Ranges xeric scrub,698.4613647,1.091702024,NO,0.207412172,8,0.377290276,0.050934052
Binford,125,-29.3,147.25,-29.3,147.25,20.07533333,40.48461818,0.307450674,0.277867888,0.585318562,26.90116667,537.6737106,0.32438259,0.045029397,0.369411987,181.9744597,25.92592175,14,1088.98,Southeast Australia temperate savanna,130.7225037,NA,NO,0.461992733,11,0.510241729,0.026290252
Binford,126,-27.31,128.19,-27.31,128.19,20.28866667,34.83640909,0.322087293,0.286322262,0.608409555,12.30366667,71.25125758,0.486467488,0.208580545,0.695048033,84.7336363,17.15306982,3,517.536,Great Victoria desert,426.0022278,NA,NO,0.211954877,9,0.30804563,0.012614199
Binford,127,-30.38,131.81,-30.38,131.81,17.66883333,24.99672879,0.342240211,0.268148682,0.610388893,13.67716667,54.13534091,0.493597616,0.085225555,0.578823171,81.35560269,17.55662617,NA,490.915,Nullarbor Plains xeric shrublands,210.8466644,1,NO,0.35050727,12,0.35050727,0.005285598
Binford,128,-32.4,142.25,-32.4,142.25,18.12133333,35.68683636,0.316306878,0.287963927,0.604270805,12.94316667,123.2423561,0.341237222,0.070755025,0.411992248,177,23.34622552,2,658.197,Southeast Australia temperate savanna,92.40139008,NA,NO,0.325900969,11,0.362810418,0.009067499
Binford,129,-34.56,138.4,-34.56,138.4,15.79683333,20.28811364,0.359131213,0.244074764,0.603205977,38.97433333,829.5398273,0.387968683,0.12240895,0.510377633,228.7823746,15.98075958,NA,932.477,NA,6.98540163,1.333333373,YES,1.0362659,12,1.0362659,0.015248374
Binford,130,-32.14,146.09,-32.14,146.09,17.01,40.28708485,0.305585236,0.284261976,0.589847212,28.10666667,408.7158758,0.371529786,0.042875099,0.414404885,189.0034555,20.32388865,10.32446821,899.253,Southeast Australia temperate savanna,307.1033325,1.281218576,NO,0.707677166,12,0.707677166,0.037279794
Binford,131,-35.06,139.29,-35.06,139.29,15.09216667,15.11007727,0.379465581,0.231635849,0.61110143,30.78733333,416.9142455,0.410201049,0.096236838,0.506437888,222.3163717,17.90210505,7.332096575,858.82,Murray-Darling woodlands and mallee,38.67388916,1.385929022,YES,0.671714113,12,0.671714113,0.007261137
Binford,132,-34.95,117.81,-34.95,117.81,14.89483333,10.3425803,0.423129864,0.230458178,0.653588042,75.1075,3397.636026,0.391938233,0.22710594,0.619044173,182.6873503,22,10,1532.67,NA,147.7955627,1.045447511,YES,3.883782558,12,3.883782558,0.131629318
Binford,133,-35.86,141.38,-35.86,141.38,15.44083333,23.25139545,0.348216523,0.260967154,0.609183677,25.52016667,302.913847,0.396502501,0.071683465,0.468185966,221.3897434,17.81420039,6,839.12,Murray-Darling woodlands and mallee,158.5452728,NA,NO,1.130716234,12,1.130716234,0.041370209
Binford,134,-38.93,145.07,-38.33,144.97,13.71033333,12.90306364,0.397810863,0.256036277,0.65384714,63.9485,961.8420803,0.547207592,0.048152447,0.595360039,27,NA,11,1209.49,NA,28.86286354,1.520091962,YES,1.886886734,12,1.886886734,0.019453906
Binford,135,-37.59,147.42,-37.59,147.42,13.20683333,14.1005197,0.396127624,0.263748635,0.659876258,55.705,1320.924945,0.448143753,0.036700898,0.48484465,213.4374586,36,17.35171771,1165.92,Southeast Australia temperate forests,202.2127838,6.270790781,NO,3.18969564,12,3.18969564,0.097191439
Binford,136,-42.62,147.49,-42.62,147.49,10.98433333,9.36660303,0.427910754,0.226060258,0.653971013,48.26283333,706.4461167,0.502795767,0.036358284,0.539154051,123.8379898,29,7,1502.48,Tasmanian Central Highland forests,268.532135,3.762811898,YES,3.989211093,12,3.989211093,0.092873581
Binford,137,-41.38,145.21,-41.38,145.21,9.200666667,7.756612121,0.442405738,0.227195231,0.669600969,120.3563333,4057.377348,0.527965847,0.090195299,0.618161146,110.83964,26.99270839,5,1122,Tasmanian temperate rain forests,310.0497131,3.201592906,YES,4.133063295,12,4.133063295,0.185998812
Binford,143,29.59,-112.18,29.59,-112.18,21.98116667,36.86667727,0.323335881,0.268026553,0.591362434,12.20233333,197.7870273,0.293033459,0.33284498,0.625878439,74.95030706,50.86820389,6,1725.51,Sonoran desert,324.422699,2.304564831,YES,0.258896126,10,0.322607514,0.017223143
Binford,144,33.59,-116.24,33.59,-116.24,18.9195,54.97062576,0.282263216,0.299018066,0.581281281,13.38333333,253.1523,0.270857015,0.154437666,0.425294681,107.7354426,62.70642809,7.292685622,1758.6,Sonoran desert,567.0177612,12.57885287,NO,0.295994852,10,0.404376135,0.013301262
Binford,145,33.26,-116.59,33.26,-116.59,14.06633333,36.79219697,0.304136922,0.242589682,0.546726604,36.25466667,2262.738952,0.207074525,0.198523044,0.405597569,128.5886503,62.70642809,9.232084828,1883.24,California coastal sage and chaparral,971.1686401,7.857791567,NO,1.005981228,10,1.309282259,0.032017439
Binford,146,31.44,-115.25,31.44,-115.25,19.0195,32.47841364,0.32026666,0.263687398,0.583954058,15.72683333,334.3677136,0.256761118,0.281347456,0.538108574,81.24549401,48.4834954,2,1731.63,Sonoran desert,643.9163818,4.045291446,NO,0.129429136,10,0.1683828,0.007013354
Binford,147,32.44,-116.49,32.44,-116.49,14.17,26.29938182,0.333993229,0.255021833,0.589015062,39.92966667,3271.457115,0.189697224,0.240564437,0.430261661,99.06165883,56.07192583,8.509799468,1929.06,California coastal sage and chaparral,1114.042725,3.50462512,NO,0.346721684,11,0.38118771,0.014708555
Binford,148,36,-119.83,36,-119.83,16.7435,46.68349848,0.281942711,0.259814048,0.541756758,16.09583333,489.1701561,0.23868992,0.292397952,0.531087872,106.5190449,43.83089568,3,1842.33,California Central Valley grasslands,113.8069458,1,NO,0.94597971,12,0.94597971,0.098775203
Binford,149,34.52,-117,34.52,-117,15.38483333,42.95375303,0.292989821,0.278590169,0.57157999,31.08816667,1762.802586,0.22181474,0.210913992,0.432728732,121.4050418,60.78945935,6.190502446,1758.6,Mojave desert,914.3613892,3.618902056,NO,0.14040733,9,0.234857663,0.007219962
Binford,150,33.42,-117.3,33.42,-117.3,16.22833333,25.38736061,0.334457534,0.255467373,0.589924908,33.50333333,2477.356012,0.188594849,0.231754405,0.420349254,126.8555171,51.2441002,10,1908.62,California coastal sage and chaparral,248.2855225,5.48780439,YES,0.66792853,12,0.66792853,0.028640592
Binford,151,36.45,-118.96,36.45,-118.96,16.15966667,57.04908788,0.267738033,0.29778537,0.565523404,36.884,2533.581736,0.219884246,0.248881212,0.468765458,122.9758695,65.54152543,9.919245737,2151.02,Sierra Nevada forests,1397.311401,18.60734366,NO,1.689847064,12,1.689847064,0.040305979
Binford,152,36,-118.32,36,-118.32,5.904,41.35999091,0.298221862,0.248057818,0.54627968,44.51383333,2698.917514,0.279429013,0.157405044,0.436834056,107.9374572,60.36381095,7,1932.69,Sierra Nevada forests,1644.767822,9.886278721,NO,0.845472443,11,0.923627556,0.011157306
Binford,153,40,-122.56,40,-122.56,13.12583333,38.70761364,0.301362326,0.2657282,0.567090526,78.68433333,9394.366685,0.193775616,0.233441776,0.427217393,137.6875235,58.5949577,9.467027367,1696.04,Klamath-Siskiyou forests,1042.491943,10.45700241,NO,1.084532105,12,1.084532105,0.026841336
Binford,154,37.44,-120.44,37.44,-120.44,16.66066667,47.0964697,0.284353261,0.301046885,0.585400146,30.14583333,1578.425132,0.215777286,0.251872157,0.467649443,114.6357803,52.06218193,8.189691436,1793.82,California Central Valley grasslands,140.3577728,4.982964436,NO,1.708017869,12,1.708017869,0.045829654
Binford,155,39.08,-122.05,39.08,-122.05,15.185,42.37223333,0.294087091,0.273893568,0.567980659,42.3325,3474.325511,0.185354,0.248924718,0.434278717,130.6299407,46.9820547,8,1696.04,California interior chaparral and woodlands,169.9369507,4.534862591,NO,1.136016053,12,1.136016053,0.086757247
Binford,156,34,-118,34,-118,12.97066667,21.46708788,0.347705338,0.225394312,0.57309965,36.79116667,3442.80065,0.200153064,0.215555087,0.415708151,124.2522552,52.13974362,9,1834.8,California coastal sage and chaparral,232.911026,2.416444758,YES,1.13715173,12,1.13715173,0.099601439
Binford,157,36.6,-117.08,36.6,-117.08,15.42333333,73.74573939,0.242325622,0.298789507,0.541115129,7.805166667,57.59816818,0.392574774,0.097579692,0.490154465,103.0055109,52.4487278,2,1708.35,Mojave desert,950.5791626,12.53853454,NO,0.117693823,9,0.196497074,0.002054803
Binford,158,39.03,-122.94,39.03,-122.94,12.53833333,24.28076667,0.342389795,0.244651704,0.587041498,81.08633333,11300.55632,0.185053752,0.250050643,0.435104395,140.4141481,52.99615833,13.98708712,1696.04,California interior chaparral and woodlands,778.206665,8.185194583,NO,2.023735612,12,2.023735612,0.331586473
Binford,159,39.12,-122.94,39.12,-122.94,12.53833333,24.28076667,0.342389795,0.244651704,0.587041498,81.08633333,11300.55632,0.185053752,0.250050643,0.435104395,140.4141481,52.99615833,11.09848411,1696.04,California interior chaparral and woodlands,778.206665,8.185194583,NO,2.023735612,12,2.023735612,0.331586473
Binford,160,40.9,-122.35,40.9,-122.35,7.684166667,38.10038636,0.299963687,0.260143925,0.560107612,74.4255,7191.547898,0.25141868,0.197390317,0.448808998,148.3076397,67.43829418,11.99399721,1776.97,Klamath-Siskiyou forests,448.0766602,14.02220246,NO,1.770480007,12,1.770480007,0.042168422
Binford,161,34.63,-119.6,34.63,-119.6,10.92666667,14.98719697,0.382722285,0.218080886,0.600803171,48.578,5173.985879,0.201000959,0.252659952,0.453660911,134.7898646,48.55559146,7.704780931,1832.76,California interior chaparral and woodlands,930.263916,11.58835051,YES,1.6612659,12,1.6612659,0.157364279
Binford,162,40.85,-123.3,40.85,-123.3,9.970166667,27.33712576,0.331146674,0.255994442,0.587141116,92.789,11809.69626,0.209556207,0.232281165,0.441837372,139.069459,68.21232235,14,1674.85,Klamath-Siskiyou forests,1044.701416,16.12648603,NO,2.343806785,12,2.343806785,0.046768988
Binford,163,39.03,-121.15,39.03,-121.15,14.98866667,46.7994303,0.283445446,0.264075557,0.547521003,82.39916667,11361.99874,0.178473167,0.272053505,0.450526672,124.0016747,55.63117013,8.436097833,1703.2,California Central Valley grasslands,401.3999939,3.087870643,NO,1.623031494,12,1.623031494,0.042890484
Binford,164,35.47,-120.84,35.47,-120.84,12.68383333,8.047731818,0.432132881,0.169029852,0.601162732,59.38433333,7030.650112,0.199124476,0.306726086,0.505850561,132.2083075,47.04060156,9.9006425,1795.32,California interior chaparral and woodlands,247.4561462,3.66284528,YES,1.03304815,12,1.03304815,0.026077747
Binford,165,38.54,-122.88,38.54,-122.88,13.46433333,17.90433939,0.366577121,0.226605454,0.593182574,89.1375,13736.58353,0.189988474,0.268919874,0.458908347,142.1557241,53.21905399,12.15062296,1696.04,California interior chaparral and woodlands,428.6361084,5.346205613,YES,2.483494848,12,2.483494848,0.26756564
Binford,166,40.1,-123.96,40.1,-123.96,10.9265,7.264159091,0.437818887,0.186612424,0.624431311,148.5368333,33299.35076,0.174072157,0.25538858,0.429460738,139.3939099,57.35394277,15.78670677,1674.85,Northern California coastal forests,528.5827637,9.36539094,YES,3.027483347,12,3.027483347,0.052881898
Binford,167,40.18,-123.16,40.18,-123.16,9.599666667,24.2201,0.344153968,0.250617868,0.594771836,99.49783333,14180.05979,0.198699741,0.240820388,0.439520128,136.1699611,61.5949577,10.78670677,1674.85,Klamath-Siskiyou forests,1128.221924,9.978748445,NO,2.306897339,12,2.306897339,0.068620398
Binford,168,38.24,-122.88,38.24,-122.88,12.86616667,9.087371212,0.423618755,0.181339556,0.60495831,76.44283333,9679.947123,0.204263856,0.267383676,0.471647532,142.1557241,53.21905399,12.15062296,1676.47,California interior chaparral and woodlands,120.170105,5.027315883,YES,2.483494848,12,2.483494848,0.26756564
Binford,169,40.17,-124.04,40.17,-124.04,10.9265,7.264159091,0.437818887,0.186612424,0.624431311,148.5368333,33299.35076,0.174072157,0.25538858,0.429460738,NA,57.35394277,15.02264346,1568.27,Northern California coastal forests,396.5255432,NA,YES,2.844261061,12,2.844261061,0.062638273
Binford,170,38.79,-122.48,38.79,-122.48,13.48466667,24.1218,0.349438209,0.249738949,0.599177158,72.809,10606.17768,0.170544845,0.27048385,0.441028695,130.6299407,50.48737934,8,1696.04,California interior chaparral and woodlands,315.7514038,6.86720602,NO,0.741179588,12,0.741179588,0.23493197
Binford,171,39.7,-123.15,39.7,-123.15,11.25583333,23.79162576,0.346923885,0.252572101,0.599495986,90.959,12620.43456,0.192527613,0.243548603,0.436076217,136.6148177,57.92762196,8.593933615,1678.39,Klamath-Siskiyou forests,795.6477661,11.03727834,NO,2.354974265,12,2.354974265,0.05298731
Binford,172,38.59,-122.54,38.59,-122.54,13.48466667,24.1218,0.349438209,0.249738949,0.599177158,72.809,10606.17768,0.170544845,0.27048385,0.441028695,142.1557241,50.35307589,13.98708712,1696.04,California interior chaparral and woodlands,428.6361084,5.346205613,NO,1.537477285,12,1.537477285,0.112279517
Binford,173,39.34,-123.29,39.34,-123.29,12.53833333,24.28076667,0.342389795,0.244651704,0.587041498,81.08633333,11300.55632,0.185053752,0.250050643,0.435104395,136.6148177,57.92762196,15.51323345,1678.39,Klamath-Siskiyou forests,515.5861206,11.03727834,YES,1.917928534,12,1.917928534,0.020585824
Binford,174,40.38,-122.89,40.38,-122.89,9.599666667,24.2201,0.344153968,0.250617868,0.594771836,99.49783333,14180.05979,0.198699741,0.240820388,0.439520128,139.0657099,66.78629583,9.786706772,1776.97,California interior chaparral and woodlands,795.4897461,10.35429542,NO,1.75950182,12,1.75950182,0.095409565
Binford,175,38,-119.77,38,-119.77,4.7775,43.91867727,0.284873171,0.261458884,0.546332056,74.64666667,8071.589818,0.249527137,0.195838848,0.445365984,139.3529997,71.31265841,6.627620683,2057.94,Sierra Nevada forests,1689.94165,12.64785701,NO,0.500037856,12,0.500037856,0.006915011
Binford,176,42.44,-123.48,42.44,-123.48,9.661166667,25.87040758,0.338338964,0.266159241,0.604498205,93.3785,8151.296268,0.282786652,0.226699306,0.509485958,141.9573432,68.07343604,12.27262829,1598.95,Klamath-Siskiyou forests,795.5974731,11.44628092,NO,2.631321932,12,2.631321932,0.05057607
Binford,177,39.64,-123.74,39.64,-123.74,12.23333333,15.82313939,0.380217046,0.228377772,0.608594819,110.6,18024.11672,0.192519594,0.259724059,0.452243653,137.2225612,56,16,1678.39,Northern California coastal forests,485.3444824,4.847551355,YES,3.027483347,12,3.027483347,0.052881898
Binford,178,41.87,-123.92,41.87,-123.92,11.328,14.20926364,0.386532531,0.227753537,0.614286068,112.6863333,13595.81318,0.225784138,0.258229268,0.484013406,128.9900239,66.65690554,16.25495403,1598.95,Klamath-Siskiyou forests,905.4472046,9.931409398,YES,2.261091763,12,2.261091763,0.049387561
